0	9	10	9
1	10	10	8
2	9	10	8
3	9	10	8
4	10	10	8
5	10	13	9
6	14	15	9
7	7	10	9
8	7	10	9
9	9	10	9
10	7	9	8
11	7	10	9
12	52	54	8
13	10	12	9
14	12	14	9
15	13	15	10
16	12	15	9
17	15	18	9
18	14	16	9
19	20	22	9
20	14	16	9
21	14	16	9
22	15	16	10
23	17	18	10
24	14	17	9
25	21	24	9
26	15	16	9
27	21	21	5
28	14	16	6
29	5	6	3
30	7	8	5
31	7	7	4
32	7	8	5
33	8	10	6
34	10	10	5
35	11	12	7
36	10	11	6
37	10	12	7
38	9	11	8
39	10	11	8
40	12	12	9
41	11	12	9
42	13	14	10
43	17	17	12
44	14	15	11
45	14	15	12
46	15	16	11
47	14	15	11
48	14	15	11
49	13	14	10
50	12	13	10
51	13	14	10
52	13	14	11
53	13	13	10
54	13	13	10
55	13	14	10
56	15	16	9
57	15	16	10
58	13	13	10
59	14	15	11
60	12	13	10
61	15	15	10
62	14	14	10
63	13	13	10
64	11	12	9
65	12	13	9
66	12	13	9
67	13	14	9
68	12	13	8
69	16	16	10
70	16	16	10
71	16	17	11
72	18	19	11
73	21	22	10
74	16	18	11
75	30	31	13
76	27	27	16
77	19	23	12
78	21	22	11
79	15	17	10
80	24	26	10
81	15	16	10
82	17	19	10
83	17	17	10
84	20	21	9
85	79	86	5
86	48	49	21
87	24	26	14
88	26	27	14
89	18	23	15
90	19	27	12
91	14	17	13
92	13	14	12
93	22	23	11
94	14	18	15
95	17	19	14
96	15	16	12
97	14	15	11
98	12	13	9
99	10	12	9
100	10	11	10
101	11	13	10
102	18	19	9
103	16	19	8
104	18	20	10
105	12	14	9
106	12	15	10
107	11	13	9
108	16	18	10
109	13	14	10
110	10	14	10
111	10	13	10
112	13	15	10
113	16	20	9
114	11	13	10
115	11	12	10
116	12	13	10
117	20	20	6
118	10	11	10
119	10	12	9
120	11	14	9
121	24	26	7
122	12	14	10
123	12	16	8
124	10	13	10
125	11	12	9
126	14	15	11
127	14	15	10
128	14	14	12
129	14	15	12
130	15	16	14
131	15	18	15
132	17	18	16
133	16	17	15
134	12	16	14
135	12	15	12
136	10	13	11
137	10	11	9
138	9	11	9
139	10	10	9
140	9	11	9
141	11	11	10
142	13	14	12
143	17	18	15
144	19	19	16
145	18	19	16
146	14	17	15
147	13	14	12
148	9	13	10
149	11	11	9
150	10	11	10
151	9	11	10
152	11	13	10
153	11	12	11
154	12	15	10
155	16	19	13
156	14	19	12
157	13	16	11
158	14	17	10
159	13	13	11
160	14	14	11
161	14	15	13
162	16	18	15
163	14	16	13
164	15	18	16
165	12	16	7
166	7	9	4
167	9	11	5
168	10	11	8
169	12	13	10
170	14	15	13
171	17	21	14
172	15	19	13
173	13	15	13
174	11	14	12
175	10	12	10
176	10	11	9
177	12	14	10
178	13	15	14
179	23	27	12
180	26	29	11
181	39	41	10
182	14	16	9
183	20	22	12
184	14	17	8
185	18	19	10
185	16	16	5
