0	11	11	10
1	11	12	9
2	8	10	9
3	10	11	9
4	14	15	10
5	10	11	10
6	10	10	10
7	11	11	10
8	11	11	10
9	13	13	10
10	10	11	10
11	11	11	9
12	12	12	10
13	20	25	10
14	11	12	10
15	10	11	9
16	15	18	5
17	19	20	6
18	16	16	5
19	17	19	5
20	18	20	5
21	19	21	6
22	20	23	6
23	18	19	7
24	19	22	8
25	22	25	9
26	31	33	8
27	20	21	9
28	19	22	9
29	30	32	8
30	33	38	9
31	36	40	9
32	30	30	9
33	24	26	10
34	24	27	10
35	31	31	10
36	31	34	10
37	27	28	10
38	33	36	10
39	38	41	10
40	28	31	9
41	26	28	10
42	30	30	11
43	28	30	10
44	23	23	10
45	23	27	9
46	25	28	10
47	27	30	8
48	27	35	9
49	30	37	9
50	29	34	10
51	33	37	11
52	29	31	11
53	37	38	11
54	29	34	11
55	25	29	10
56	25	27	9
57	27	30	10
58	30	34	9
59	30	37	8
60	38	39	9
61	36	46	10
62	27	29	10
63	21	22	11
64	19	20	11
65	18	19	8
66	23	23	12
67	26	27	9
68	26	30	11
69	79	89	17
70	63	64	21
71	50	58	21
72	33	49	23
73	19	20	16
74	19	20	17
75	15	19	14
76	15	16	10
77	11	12	9
78	10	10	8
79	8	11	10
80	11	11	10
81	11	13	10
82	33	38	10
83	11	13	10
84	10	12	9
85	11	12	10
86	11	12	10
87	11	12	10
88	10	13	9
89	11	11	10
90	11	13	11
91	11	13	11
92	10	12	11
93	10	12	9
94	9	12	10
95	11	12	10
96	11	11	10
97	9	11	9
98	12	12	10
99	12	13	12
100	12	13	11
101	11	12	10
102	11	15	8
103	13	16	9
104	10	12	9
105	9	12	10
106	9	12	10
107	9	12	10
108	10	12	8
109	10	12	9
110	10	11	10
111	8	11	10
112	11	12	11
113	12	12	11
114	11	14	10
115	15	18	8
116	12	13	9
117	12	13	9
118	12	16	11
119	12	14	9
120	11	13	10
121	11	15	11
122	11	14	10
123	11	13	10
124	11	11	10
125	11	11	10
126	12	13	10
127	11	13	10
128	12	14	10
129	11	11	10
130	10	11	10
131	9	10	9
132	10	11	10
133	11	11	11
134	11	12	11
135	10	11	11
136	9	10	9
137	11	12	10
138	11	12	11
139	10	11	10
140	10	11	9
141	9	11	10
142	9	11	10
143	11	14	10
144	11	11	9
145	9	10	9
146	9	11	9
147	11	13	10
148	12	14	12
149	13	13	12
150	11	12	11
151	10	11	10
152	9	11	10
153	8	11	9
154	8	11	10
155	9	11	9
156	9	12	10
157	10	12	11
158	10	11	9
159	13	13	10
160	14	14	12
161	9	11	10
162	10	13	10
163	11	11	10
164	11	11	10
165	13	14	11
166	13	14	12
167	12	14	12
168	12	13	11
169	11	12	10
170	10	13	10
171	10	10	9
172	10	12	10
173	11	12	10
174	11	12	11
175	12	12	11
176	11	12	10
177	9	11	10
178	9	12	10
179	10	11	10
180	10	12	10
181	10	11	10
182	10	12	10
183	10	11	10
184	10	12	10
185	10	11	10
186	10	11	10
187	10	11	10
188	10	11	10
189	10	10	10
190	10	11	10
191	10	11	10
192	9	11	10
193	10	11	10
194	10	12	11
195	11	13	11
196	9	12	11
197	9	11	10
198	8	11	9
199	8	11	10
200	9	11	10
201	9	11	10
202	8	10	9
203	9	11	8
204	7	9	7
205	10	11	7
206	10	11	9
207	11	12	10
208	14	14	11
209	16	16	14
210	17	19	14
211	16	17	14
212	14	15	13
213	12	13	12
214	14	16	13
215	12	14	12
216	24	29	10
217	34	40	10
218	42	42	11
219	24	25	9
220	16	18	10
221	15	15	10
222	12	13	10
223	11	11	10
224	10	11	10
225	11	12	10
226	10	11	10
227	11	11	10
228	10	10	10
229	10	10	10
230	10	10	10
231	10	10	10
232	10	10	10
233	10	10	10
234	10	10	10
235	10	10	10
236	10	11	10
237	10	10	10
238	10	12	9
239	10	11	10
240	10	10	10
241	10	11	10
242	9	10	10
243	9	10	10
244	9	10	10
245	9	10	10
246	10	12	9
247	10	12	9
248	9	11	10
249	10	11	9
250	10	12	10
251	10	13	9
252	11	11	10
253	11	11	10
254	10	10	10
255	10	10	10
256	10	10	10
257	10	10	10
258	10	10	10
259	10	10	10
260	10	10	10
261	10	11	10
262	13	15	10
263	11	11	10
264	9	10	10
264	9	10	1
