0	11
1	11
2	11
3	10
4	8
5	9
6	10
7	11
8	10
9	13
10	11
11	13
12	9
13	8
14	13
15	12
16	14
17	26
18	6
19	8
20	11
21	5
22	7
23	8
24	9
25	12
26	12
27	12
28	12
29	12
30	12
31	15
32	16
33	19
34	14
35	12
36	17
37	17
38	16
39	15
40	18
41	16
42	14
43	15
44	18
45	15
46	17
47	19
48	17
49	15
50	20
51	17
52	17
53	19
54	18
55	19
56	21
57	15
58	14
59	18
60	22
61	25
62	20
63	58
64	60
65	31
66	25
67	24
68	19
69	16
70	17
71	16
71	16
