0	10	11	10
1	9	13	10
2	10	11	10
3	11	12	10
4	11	13	10
5	10	13	10
6	11	13	10
7	11	14	10
8	11	12	9
9	10	10	10
10	10	10	10
11	13	15	10
12	11	13	9
13	11	11	10
14	10	10	10
15	15	17	10
16	11	11	10
17	14	15	10
18	12	15	3
19	10	12	4
20	3	4	2
21	4	5	3
22	6	8	4
23	9	10	6
24	7	9	5
25	9	10	5
26	11	13	10
27	11	12	7
28	11	12	5
29	14	14	8
30	13	14	11
31	14	16	9
32	12	15	10
33	15	16	10
34	14	18	13
35	12	15	11
36	11	13	7
37	16	17	9
38	16	17	9
39	19	22	12
40	15	18	9
41	15	16	9
42	16	17	10
43	14	17	10
44	15	16	10
45	17	18	11
46	15	18	12
47	14	16	8
48	14	18	10
49	17	19	12
50	15	18	13
51	16	18	12
52	17	20	14
53	22	24	16
54	19	22	14
55	20	25	15
56	22	22	13
57	24	25	15
58	19	20	12
59	45	54	16
60	30	34	11
61	31	43	17
62	42	53	28
63	29	37	14
64	20	23	17
65	20	21	16
66	16	20	12
67	13	14	10
67	10	10	1
